Arquivo,Teste,Metodo,PWM,Kp,Ki,Kd
monitor_output_test5.txt,22,Lee,220,1.6055722784976816,3.904843998102225,0.059665300871504026
monitor_output_test5.txt,22,SIMC,220,3.326763458023578,6.240833104511992,0.28529092702169584
monitor_output_test5.txt,22,IMC_robusto,220,7.880595972381927,12.198793993325271,3.304332945548225
monitor_output_test5.txt,23,IMC,230,2.948339956415844,7.285959357080429,0.284100819477809
monitor_output_test5.txt,23,Lee,230,1.290748896823452,3.1897081549186352,0.07655014731584946
monitor_output_test5.txt,23,SIMC,230,2.5133410665386133,4.465042319834523,0.2421845062598811
monitor_output_test5.txt,23,IMC_robusto,230,7.7546886043129675,9.246828516686508,4.221030550161914
monitor_output_test5.txt,24,IMC,240,2.9390154298310067,6.584391176269902,0.3010273961290439
monitor_output_test5.txt,24,Lee,240,1.393571619174317,3.122072983917319,0.07778243805541746
monitor_output_test5.txt,24,SIMC,240,2.7464689215934466,4.535277679036836,0.2813059025226544
monitor_output_test5.txt,24,IMC_robusto,240,7.764259145216644,9.20093554561201,4.252561755285879
monitor_output_test5.txt,25,IMC,250,3.0986613782845813,6.608905568669172,0.31318996159589285
monitor_output_test5.txt,25,Lee,250,1.6161111874537726,3.446883967768248,0.07599910772332145
monitor_output_test5.txt,25,SIMC,250,3.284764263452942,5.329865719044713,0.3319998760535451
monitor_output_test5.txt,25,IMC_robusto,250,8.232729534815897,10.535975414160948,4.175375326167598
monitor_output_test8.txt,2,IMC,20,10.0,2.127593256933587,1.0551837522511318
monitor_output_test8.txt,2,Lee,20,0.11622534932981614,0.02472802695188674,0.3516804048428316
monitor_output_test8.txt,2,SIMC,20,3.4117280448260963,0.367156744285409,0.36000000000000176
monitor_output_test8.txt,2,IMC_robusto,20,23.19301531106437,0.9529401173784693,366.3796908529183
monitor_output_test8.txt,3,IMC,30,6.0,6.335673484731294,0.541237624384316
monitor_output_test8.txt,3,Lee,30,0.3378750909755072,0.3567777091741158,0.17984043536596414
monitor_output_test8.txt,3,SIMC,30,2.2386913721645314,1.2485277288690215,0.20194399999999924
monitor_output_test8.txt,3,IMC_robusto,30,14.610679905147213,3.2583694366384663,42.522922211513254
monitor_output_test8.txt,4,IMC,40,4.444444444444445,8.390200539426969,0.4083234119841228
monitor_output_test8.txt,4,Lee,40,0.5585878945626761,1.0544995022123564,0.1339578404175511
monitor_output_test8.txt,4,SIMC,40,1.9074043692419749,2.026671989130305,0.17523851851851904
monitor_output_test8.txt,4,IMC_robusto,40,11.111981213528413,5.0958546759617365,15.727095924584484
monitor_output_test8.txt,5,IMC,50,3.846153846153846,7.435795069785308,0.3478531361692617
monitor_output_test8.txt,5,Lee,50,0.48966145000981265,0.9466657709201914,0.11407167148205372
monitor_output_test8.txt,5,SIMC,50,1.6561150460433345,1.804701537750987,0.14978205128205158
monitor_output_test8.txt,5,IMC_robusto,50,9.620393436868646,4.533178594380842,13.251511272338703
monitor_output_test8.txt,6,IMC,60,3.5294117647058822,7.512527609321522,0.31915815277213166
monitor_output_test8.txt,6,Lee,60,0.527775904661693,1.12339713233659,0.10400713470236868
monitor_output_test8.txt,6,SIMC,60,1.590186880260547,1.9454706816061427,0.1437976470588233
monitor_output_test8.txt,6,IMC_robusto,60,8.877709904542824,4.819210803496568,10.6147201387069
monitor_output_test8.txt,7,IMC,70,3.3333333333333335,8.386567067796173,0.28943063155043264
